code,name,board,schema_profile,field,extraction_type,status,proxy_plausible,strict_label,reason,value_preview,evidence_sentence,page,source_url,subtype_caveat_flag
601878,浙商证券,sse_main,broker,margin_lending_balance,numeric,not_found,False,not_found_missed,PDF anchor+digit found but extractor not_found,"融出资 金 24,224,341,732.66 15.72 19,934,760,864.38 13.70 21.52 衍生金 融资产 570,460,834.61 0.37 1,279,110,055.89 0.88 -55.40 主 要 系 权 益 期 权 规 模 下 降 存出保 9,265,724,079.48 ...","融出资 金 24,224,341,732.66 15.72 19,934,760,864.38 13.70 21.52 衍生金 融资产 570,460,834.61 0.37 1,279,110,055.89 0.88 -55.40 主 要 系 权 益 期 权 规 模 下 降 存出保 9,265,724,079.48 6.01 9,706,569,063.20 6.67 -4.54",53,http://static.cninfo.com.cn/finalpage/2025-04-11/1223057398.PDF,False
601878,浙商证券,sse_main,broker,risk_control_indicators,numeric,not_found,False,not_found_missed,PDF anchor+digit found but extractor not_found,净 资本、流动性等风险控制指标情况，优化设定风险限额和风险偏好，合理配置各业务规模，做到 业务规模与公司资本实力相匹配。二是，加强融资负债管理，科学合理匹配资金用途。三是，丰 富融资渠道，提升公司融资能力。四是，做好资本补足规划和安排。根据自身发展战略，评估测 算未来可能的业务发展规模，对不同压力情景下所需的资本补充规...,净 资本、流动性等风险控制指标情况，优化设定风险限额和风险偏好，合理配置各业务规模，做到 业务规模与公司资本实力相匹配。二是，加强融资负债管理，科学合理匹配资金用途。三是，丰 富融资渠道，提升公司融资能力。四是，做好资本补足规划和安排。根据自身发展战略，评估测 算未来可能的业务发展规模，对不同压力情景下所需的资本补充规模和补充途径事先做好规划和 安排，以满足业务发展需求。五是，夯实流动性储备强化…,68,http://static.cninfo.com.cn/finalpage/2025-04-11/1223057398.PDF,False
601878,浙商证券,sse_main,broker,revenue_by_segment,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '手续费及佣金的净额78.51 亿元，代理买卖证券收到的现金净增加额96.52 亿元，为交易目 的而持有的金融资产净减少额62.69 亿元，返售业务资金净减少额2...",手续费及佣金的净额78.51 亿元，代理买卖证券收到的现金净增加额96.52 亿元，为交易目,53,http://static.cninfo.com.cn/finalpage/2025-04-11/1223057398.PDF,False
601901,方正证券,sse_main,broker,mda,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=148),管理层讨论与分析 025 第四节 公司治理 050 第五节 环境与社会责任 074 第六节 重要事项 078 第七节 股份变动及股东情况 088 第八节 优先股相关情况 095 第九节 债券相关情况 096 第十节 财务报告 108 第十一节 证券公司信息披露 109 附录 分支机构名录 111,管理层讨论与分析 025 第四节 公司治理 050 第五节 环境与社会责任 074 第六节 重要事项 078 第七节 股份变动及股东情况 088 第八节 优先股相关情况 095 第九节 债券相关情况 096 第十节 财务报告 108 第十一节 证券公司信息披露 109 附录 分支机构名录 111,7,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947770.PDF,False
601901,方正证券,sse_main,broker,industry_discussion,section_snippet,partial,False,partial,status=partial with some content,所处行业情况”。 （五）投资状况分析 对外股权投资总体分析 截至2024 年12 月31 日，本集团长期股权投资4.48 亿元，较年初减少0.73 亿元，下降14.04%，主要为对联营企业 瑞信证券权益法确认的投资收益减少所致。详细情况请参见“第十节财务报告”中“六、合并财务报表主要项目注释12、长 期股权投资”。 报...,所处行业情况”。,40,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947770.PDF,False
601901,方正证券,sse_main,broker,risk_factors,section_snippet,found,True,wrong,financial/legal boilerplate,风险管理提供全方位保障。公司建立了多层级风险管理制度体 系，明确了与业务发展战略相适应的风险管理组织架构和管理 机制，由董事会及其下设的风险控制委员会、监事会、经营管 理层及其下设的风险管理委员会、首席风险官、各部门、分支 机构及子公司履行全面风险管理各项职责分工，建立统一、多 层次、相互衔接、有效制衡的运行机制，为全...,风险管理提供全方位保障。,44,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947770.PDF,False
601901,方正证券,sse_main,broker,major_subsidiaries,section_snippet,found,True,partial,substantive but out-of-region (len=320),主要子公司情况，详见本附注八、（一）所述。 3、联营企业 本集团的联营企业情况，参见本附注八、（二）所述。 注：新方正集团持有本公司28.71% 的股权，是本公司的控股股东。中国平安保险（集团）股份有限公司（简称中国平安） 通过其控股子公司中国平安人寿保险股份有限公司（简称平安人寿）设立的新方正（北京）企业管理发展有限...,主要子公司情况，详见本附注八、（一）所述。,246,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947770.PDF,False
601901,方正证券,sse_main,broker,main_business_segments,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=318),"经纪业务人员 5,165 机构与销售交易业务人员 157 自营业务人员 136 投资银行业务人员 185 资产管理业务人员 104 研究与QFII 业务人员 196 期货业务人员 346 基金业务人员 106 直投业务人员 18 财务人员 159 行政人员 309 信息技术人员 352 法律合规人员 67 稽核审计人员...",经纪业务人员,67,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947770.PDF,False
601901,方正证券,sse_main,broker,brokerage_income,numeric,found,True,usable,"amount label '经纪业务' value=5,165","经纪业务=5,165; 合计=7,509",经纪业务人员,67,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947770.PDF,False
601901,方正证券,sse_main,broker,investment_banking_income,numeric,found,True,usable,amount label '承销保荐' value=1.37 亿元,承销保荐=1.37 亿元; 承销保荐=1,投资银行业务是本集团业务布局中的第三动力，由方正承,31,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947770.PDF,False
601901,方正证券,sse_main,broker,asset_management_income,numeric,found,True,partial,amount with indirect anchor (label='合计'),合计=6.84 亿元; 金额=6.84 亿元,资产管理业务是本集团业务布局中的第三动力，包括公募,30,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947770.PDF,False
601901,方正证券,sse_main,broker,proprietary_trading_income,numeric,found,True,usable,amount label '自营业务' value=136,"自营业务=136; 合计=7,509",自营业务人员,67,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947770.PDF,False
601901,方正证券,sse_main,broker,margin_lending_balance,numeric,found,True,wrong,amount field with ratio-only value '3',融资融券=3; 融券=3,融资融券；,11,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947770.PDF,False
601901,方正证券,sse_main,broker,risk_control_indicators,numeric,found,True,usable,"risk indicator '净资本' value=31,380,355,087.04","净资本=31,380,355,087.04",净资本（元）,11,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947770.PDF,False
601901,方正证券,sse_main,broker,revenue_by_segment,table,found,True,usable,revenue_table_plausible,"[table p.136 hits=2] | 手续费及佣金净收入 | 六、40 | 4,928,258,206.73 | 4,008,428,618.74 / | 其 中：经纪业务手续费净收入 | | 4,036,431,114.03 | 3,273,648,459.93",手续费及佣金净收入,136,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947770.PDF,False
601916,浙商银行,sse_main,bank,mda,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=314),"管理层讨论与分析 3、 按行业划分的贷款和不良贷款分布情况 人民币百万元，百分比除外 2024年12月31日 2023年12月31日 项目 贷款金额 占比(%) 不良 贷款金额 不良 贷款率(%) 贷款金额 占比(%) 不良 贷款金额 不良 贷款率(%) 公司贷款 1,249,566 67.59 16,996 1.36...","管理层讨论与分析 3、 按行业划分的贷款和不良贷款分布情况 人民币百万元，百分比除外 2024年12月31日 2023年12月31日 项目 贷款金额 占比(%) 不良 贷款金额 不良 贷款率(%) 贷款金额 占比(%) 不良 贷款金额 不良 贷款率(%) 公司贷款 1,249,566 67.59 16,996 1.36 1,128,170 66.04 15,510 1.37 制造业 273,22…",39,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947811.PDF,False
601916,浙商银行,sse_main,bank,industry_discussion,section_snippet,partial,False,partial,status=partial with some content,经营环境变化、内部经营状况及风险情况，制定授信政策，明确全行授信业务客户结 构、行业结构、产品结构、区域结构、重点战略领域等政策导向，并在持续跟踪宏观、行业经济发展 趋势的基础上，适时调整授信政策。面对国内外复杂多变、机遇与挑战并存的经济环境，本公司全面 推进以客户为中心的综合协同改革，坚持“审慎、稳健”的风险偏好，坚...,经营环境变化、内部经营状况及风险情况，制定授信政策，明确全行授信业务客户结,47,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947811.PDF,False
601916,浙商银行,sse_main,bank,risk_factors,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=221),风险管理制度层级；拓展操作风险管理工具应用，提高识别和缓释操作风险的能力；制定外包风险管 理办法，健全外包风险管理体系；强化管理资源配置，组建专业操作风险管理团队；完善信息系统功 能，加强数智化赋能支撑；积极防范化解法律风险，扎实开展法治宣传教育；强化员工专业能力，厚 植操作风险防控意识，开展各项业务培训和文化宣贯；强...,风险管理制度层级；,51,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947811.PDF,False
601916,浙商银行,sse_main,bank,major_subsidiaries,section_snippet,found,True,partial,substantive but out-of-region (len=219),主要子公司 (1) 浙银金租 浙银金租是本行的控股子公司，实收资本40亿元人民币，本行持有其51%的股份，是原中国银保监会 批准设立并监管的全国性非银行金融机构。浙银金租成立于2017年1月18日，主要经营范围为租赁业 务、转让和受让融资租赁资产、固定收益类证券投资业务、接受承租人的租赁保证金、吸收非银行股 东3个月（...,主要子公司 (1) 浙银金租 浙银金租是本行的控股子公司，实收资本40亿元人民币，本行持有其51%的股份，是原中国银保监会 批准设立并监管的全国性非银行金融机构。浙银金租成立于2017年1月18日，主要经营范围为租赁业 务、转让和受让融资租赁资产、固定收益类证券投资业务、接受承租人的租赁保证金、吸收非银行股 东3个月（含）以上定期存款、同业拆借、向金融机构借款、境外借款、租赁物变卖及处理业务、经…,68,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947811.PDF,False
601916,浙商银行,sse_main,bank,main_business_segments,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=208),零售金融部 公司银行部 信用卡（消费金融）部 私人银行部 零售信贷部 金融机构部 投资银行总部 财富管理部 供应链金融部 国际业务部 网络金融部 资产托管部 资产管理部 资金营运中心 注：带*的机构为总行直属机构。 票据业务部 集中采购管理中心* 授信评审部 资产保全部 运营管理部 综合办公室 人力资源部 后勤保障部 ...,零售金融部,71,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947811.PDF,False
601916,浙商银行,sse_main,bank,net_interest_income,numeric,not_found,False,not_found_missed,PDF anchor+digit found but extractor not_found,净利息收入和经济价值波动，实现全行综合收益最大化。 本公司银行账簿利率风险管理的组织体系由董事会、监事会、高级管理层、风险管理与内部控制委员 会、资产负债管理委员会、风险管理部、计划财务部、资产负债管理部、资金营运中心、审计部、总 行其他经营与管理部门以及分支行、子公司共同构成。高级管理层承担银行账簿利率风险管理的实施...,净利息收入和经济价值波动，实现全行综合收益最大化。,52,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947811.PDF,False
601916,浙商银行,sse_main,bank,non_interest_income,numeric,partial,False,partial,status=partial,"手续费及佣金净收入=1,325; 合计=39,031","手续费及佣金净收入 1,325 954 972 1,236 - 4,487 投资收益 9,297 769 435 837 - 11,338 公允价值变动净收益 3,393 37 86 - - 3,516 汇兑净收益 1,345 134 157 133 - 1,769 资产处置净收益 7 1 - 10 - 18 其他业务收入 1,239 33 13 34 - 1,319 其他收益 32 2 2 1…",265,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947811.PDF,False
601916,浙商银行,sse_main,bank,loan_structure,table,found,True,usable,6 data rows,[table p.40 hits=1] 贷款金额 | 占比(%) | 不良 贷款金额 | 不良 贷款率(%) / | | |,发放贷款和垫款总额,40,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947811.PDF,False
601916,浙商银行,sse_main,bank,deposit_structure,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '个人存款、贷款业务 报告期内，本公司大力拓展个人基础客户群体，积极拓宽低成本稳定资金来源，持续优化个人存款结 构。截至报告期末，本公司个人存款余额3,046.3...",个人存款、贷款业务,57,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947811.PDF,False
601916,浙商银行,sse_main,bank,npl_ratio,numeric,found,True,wrong,orphan numeric without field anchor (label='金额'),"金额=1,249,","不良 贷款率(%) 贷款金额 占比(%) 不良 贷款金额 不良 贷款率(%) 公司贷款 1,249,566 67.59 16,996 1.36 1,128,170 66.04 15,510 1.37 制造业 273,221 14.78 4,007 1.47 239,911 14.04 1,971 0.82 租赁和商务服务业 267,267 14.46 2,967 1.11 240,018 14.…",39,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947811.PDF,False
601916,浙商银行,sse_main,bank,capital_adequacy_ratio,numeric,found,True,usable,ratio label '资本充足率' value=8.38,资本充足率=8.38; 资本充足率=9.61; 资本充足率=12.61; 核心一级资本充足率=8.38,资本充足率情况表（本集团）,43,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947811.PDF,False
601916,浙商银行,sse_main,bank,provision_coverage_ratio,numeric,partial,False,partial,status=partial,拨备覆盖率=8,拨备覆盖率(8),19,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947811.PDF,False
601916,浙商银行,sse_main,bank,regional_distribution,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '按地区划分的贷款和不良贷款分布情况 人民币百万元，百分比除外 2024年12月31日 2023年12月31日 项目 贷款金额 占比(%) 不良 贷款金额 不良 ...",按地区划分的贷款和不良贷款分布情况,40,http://static.cninfo.com.cn/finalpage/2025-03-29/1222947811.PDF,False
601939,建设银行,sse_main,bank,mda,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=297),管理层讨论与分析 风险管理 102 中国建设银行股份有限公司 2024年度报告 按区域划分的贷款及不良贷款分布情况 下表列出于所示日期本集团按区域划分的贷款及不良贷款分布情况。 2024年12月31日 2023年12月31日 （人民币百万元，百分比除外） 贷款和 垫款金额 不良 贷款金额 不良 贷款率(%) 贷款和 垫...,"管理层讨论与分析 风险管理 102 中国建设银行股份有限公司 2024年度报告 按区域划分的贷款及不良贷款分布情况 下表列出于所示日期本集团按区域划分的贷款及不良贷款分布情况。 2024年12月31日 2023年12月31日 （人民币百万元，百分比除外） 贷款和 垫款金额 不良 贷款金额 不良 贷款率(%) 贷款和 垫款金额 不良 贷款金额 不良 贷款率(%) 长江三角洲 5,240,886 4…",104,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,False
601939,建设银行,sse_main,bank,industry_discussion,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=320),宏观经济研究、国有金融资本管理、风险管理及 财务会计等专业领域具有丰富经验；独立董事来自美 洲、欧洲、大洋洲、中国香港及中国澳门等区域， 熟悉国际会计准则、资本监管、信用评级及金融市场 规则。本行董事会审计委员会、风险管理委员会、 提名与薪酬委员会以及关联交易、社会责任和消费者 权益保护委员会的主席均由独立董事担任。报...,宏观经济研究、国有金融资本管理、风险管理及,123,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,False
601939,建设银行,sse_main,bank,risk_factors,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=299),风险管理 102 中国建设银行股份有限公司 2024年度报告 按区域划分的贷款及不良贷款分布情况 下表列出于所示日期本集团按区域划分的贷款及不良贷款分布情况。 2024年12月31日 2023年12月31日 （人民币百万元，百分比除外） 贷款和 垫款金额 不良 贷款金额 不良 贷款率(%) 贷款和 垫款金额 不良 贷款...,"风险管理 102 中国建设银行股份有限公司 2024年度报告 按区域划分的贷款及不良贷款分布情况 下表列出于所示日期本集团按区域划分的贷款及不良贷款分布情况。 2024年12月31日 2023年12月31日 （人民币百万元，百分比除外） 贷款和 垫款金额 不良 贷款金额 不良 贷款率(%) 贷款和 垫款金额 不良 贷款金额 不良 贷款率(%) 长江三角洲 5,240,886 43,845 0.8…",104,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,False
601939,建设银行,sse_main,bank,major_subsidiaries,section_snippet,found,True,partial,substantive but out-of-region (len=320),附属公司 建信财产保险有限公司 地址：宁夏回族自治区银川市金凤区宁安北街142号路桥大厦1号办公楼第15层 邮编：750000 电话：010-85098000 传真：010-85098007 网址：www.ccbpi.com.cn 建信股权投资管理有限责任公司 地址：北京市西城区锦什坊街35号叁拾伍号大厦南楼1106室...,附属公司 建信财产保险有限公司 地址：宁夏回族自治区银川市金凤区宁安北街142号路桥大厦1号办公楼第15层 邮编：750000 电话：010-85098000 传真：010-85098007 网址：www.ccbpi.com.cn 建信股权投资管理有限责任公司 地址：北京市西城区锦什坊街35号叁拾伍号大厦南楼1106室 邮编：100033 电话：010-58527200 传真：010-58527…,184,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,False
601939,建设银行,sse_main,bank,main_business_segments,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=319),公司金融总部助理总经理、贸易金融部副总经理、交易银行部副总经理等 职务，其间2016年2月至2018年2月挂职广西壮族自治区防城港市委常委、 副市长。1994年7月至2006年3月曾任职于中国工商银行北京市分行、中国 民生银行总行。田先生1994年北京财贸学院金融学专业本科毕业，2004年 获首都经济贸易大学管理学硕士...,公司金融总部助理总经理、贸易金融部副总经理、交易银行部副总经理等,141,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,False
601939,建设银行,sse_main,bank,net_interest_income,numeric,found,True,usable,amount label '净利息收入' value=2024,净利息收入=2024,利息净收入敏感性分析是指利率变动对期末持有的未来一年内重定价的金融资产和金融负债产生的利息净收入,108,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,False
601939,建设银行,sse_main,bank,non_interest_income,numeric,partial,False,partial,status=partial,"非利息收入=55,341; 非利息收入=160,269; 非利息收入=1,602.69亿元; 非利息收入=21.36%",下表列出所示期间本集团非利息收入构成及变动情况。,28,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,False
601939,建设银行,sse_main,bank,loan_structure,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '发放贷款、吸收存款及结算、基金托管、银行卡和 货币兑换服务等。汇金公司可以通过其投资于其他商 业银行从事或参与若干竞争性业务。对此，汇金公司 已承诺将会：(1)...",发放贷款、吸收存款及结算、基金托管、银行卡和,163,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,False
601939,建设银行,sse_main,bank,deposit_structure,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '吸收存款及结算、基金托管、银行卡和 货币兑换服务等。汇金公司可以通过其投资于其他商 业银行从事或参与若干竞争性业务。对此，汇金公司 已承诺将会：(1)公允地对待...",吸收存款及结算、基金托管、银行卡和,163,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,False
601939,建设银行,sse_main,bank,npl_ratio,numeric,found,True,wrong,orphan numeric without field anchor (label='总额'),"总额=25,793,717","不良 贷款率(%) 贷款和 垫款金额 不良 贷款金额 不良 贷款率(%) 长江三角洲 5,240,886 43,845 0.84 4,703,648 36,544 0.78 珠江三角洲 4,169,575 82,590 1.98 3,936,980 80,208 2.04 环渤海地区 4,338,437 48,047 1.11 4,058,595 40,809 1.01 中部地区 4,290,7…",104,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,False
601939,建设银行,sse_main,bank,capital_adequacy_ratio,numeric,found,True,usable,ratio label '资本充足率' value=19.69,资本充足率=19.69,资本充足率(%),115,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,False
601939,建设银行,sse_main,bank,provision_coverage_ratio,numeric,partial,False,partial,status=partial,拨备覆盖率=6; 总额=2.,拨备覆盖率6,15,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,False
601939,建设银行,sse_main,bank,regional_distribution,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '环渤海地区 4,338,437 48,047 1.11 4,058,595 40,809 1.01 中部地区 4,290,781 58,713 1.37 3,9...",环渤海地区,104,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,False
601963,重庆银行,sse_main,bank,mda,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=320),管理层讨论与分析 重庆银行股份有限公司 72 从行业竞争与发展格局看，区域性银行培育自身的新质生产力，必须坚持改革创新、推动能力提升、强化协同 联动、守牢风险底线，围绕科技金融、绿色金融、普惠金融、养老金融、数字金融“五篇大文章”拼效率、拼服 务，为实体经济重大战略、重点领域和薄弱环节提供更优质的金融服务。 从区域发展...,管理层讨论与分析 重庆银行股份有限公司 72 从行业竞争与发展格局看，区域性银行培育自身的新质生产力，必须坚持改革创新、推动能力提升、强化协同 联动、守牢风险底线，围绕科技金融、绿色金融、普惠金融、养老金融、数字金融“五篇大文章”拼效率、拼服 务，为实体经济重大战略、重点领域和薄弱环节提供更优质的金融服务。 从区域发展看，本行所覆盖“一市三省”GDP与人口分别占西部省市区比例均超过50%。202…,73,http://static.cninfo.com.cn/finalpage/2025-03-22/1222868927.PDF,False
601963,重庆银行,sse_main,bank,industry_discussion,section_snippet,partial,False,partial,status=partial with some content,宏观经济变量的预测和多个宏观情 景的假设及权重等； • 评估单项减值测试的模型和假设，分析管理层 预计未来现金流量的合理性，包括金额、时间 以及发生概率，尤其是抵质押品的可收回金额。 2、 关键控制的设计和执行的有效性： • 评估并测试用于确认预期信用损失准备的数据 和流程，包括发放贷款和垫款及金融投资－债 权投资的业...,宏观经济变量的预测和多个宏观情,182,http://static.cninfo.com.cn/finalpage/2025-03-22/1222868927.PDF,False
601963,重庆银行,sse_main,bank,risk_factors,section_snippet,found,True,partial,substantive in-region but weak anchor match (len=284),风险 管理 委员会 关联交 易控制 委员会 信息科 技指导 委员会 消费者 权益保护 委员会 合计 现场 通讯 委托 杨秀明 2/2 13/15 10/12 3/3 2 5/5 1/1 高嵩 3/3 20/20 14/14 6/6 0 6/6 8/8 1/1 非执行董事 黄汉兴 3/3 20/20 14/14 6/6 ...,风险 管理 委员会 关联交 易控制 委员会 信息科 技指导 委员会 消费者 权益保护 委员会 合计 现场 通讯 委托 杨秀明 2/2 13/15 10/12 3/3 2 5/5 1/1 高嵩 3/3 20/20 14/14 6/6 0 6/6 8/8 1/1 非执行董事 黄汉兴 3/3 20/20 14/14 6/6 0 11/11 12/12 3/3 郭喜乐 2/2 9/10 8/9 1/1…,85,http://static.cninfo.com.cn/finalpage/2025-03-22/1222868927.PDF,False
601963,重庆银行,sse_main,bank,major_subsidiaries,section_snippet,partial,False,partial,status=partial with some content,主要子公司详见附注四、10(a)。 本财务报表由本行董事会于2025年3月21日批准报出。 2024年度报告 203 财务报表附注 2024年度 人民币千元 二、 重要会计政策和会计估计 本集团是金融机构，重要会计政策主要包括金融工具的确认、分类和计量以及金融资产减值准备（附注二、9） 等。 本集团在运用重要的会计政策...,主要子公司详见附注四、10(a)。,203,http://static.cninfo.com.cn/finalpage/2025-03-22/1222868927.PDF,False
601963,重庆银行,sse_main,bank,main_business_segments,section_snippet,partial,False,partial,status=partial with some content,经营分部报告与汇报给主要经营决策者的内部报告一致。主要经营决策者是向各经营分部分配资源并评价 其业绩的个人或团队。以行长为代表的高级管理层为本集团的主要经营决策者。 经营分部是指本集团内同时满足下列条件的组成部分：(1)该组成部分能够在日常活动中产生收入、发生费 用；(2)本集团管理层能够定期评价该组成部分的经营成果，...,经营分部报告与汇报给主要经营决策者的内部报告一致。,224,http://static.cninfo.com.cn/finalpage/2025-03-22/1222868927.PDF,False
601963,重庆银行,sse_main,bank,net_interest_income,numeric,partial,False,partial,status=partial,"利息净收入=10,176,129","利息净收入 10,176,129 10,447,003 (2.59) 10,808,258 11,596,773 11,060,738 手续费及佣金净收入 887,599 411,438 115.73 761,341 768,822 1,037,047 投资收益 2,362,461 2,010,579 17.50 1,843,673 1,670,694 1,440,125 公允价值变动损益 10…",15,http://static.cninfo.com.cn/finalpage/2025-03-22/1222868927.PDF,False
601963,重庆银行,sse_main,bank,non_interest_income,numeric,partial,False,partial,status=partial,"手续费及佣金净收入=887,599","手续费及佣金净收入 887,599 411,438 115.73 761,341 768,822 1,037,047 投资收益 2,362,461 2,010,579 17.50 1,843,673 1,670,694 1,440,125 公允价值变动损益 107,582 115,941 (7.21) (555,893) 396,016 (248,532) 汇兑损益 11,623 9,809 1…",15,http://static.cninfo.com.cn/finalpage/2025-03-22/1222868927.PDF,False
601963,重庆银行,sse_main,bank,loan_structure,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '发放贷款和垫款 – 11,382,623 25,084,138 98,329,196 211,362,100 76,627,959 – 4,477,829 42...",发放贷款和垫款,382,http://static.cninfo.com.cn/finalpage/2025-03-22/1222868927.PDF,False
601963,重庆银行,sse_main,bank,deposit_structure,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '吸收存款 (87,284,683) (21,033,344) (38,432,831) (83,015,223) (200,767,857) (39,453) ...","吸收存款 (87,284,683) (21,033,344) (38,432,831) (83,015,223) (200,767,857) (39,453) – – (430,573,391) 应付债券 – (8,130,000) (25,899,898) (97,233,750) (19,376,363) (5,932,500) – – (156,572,511) 其他金融负债 (605,0…",379,http://static.cninfo.com.cn/finalpage/2025-03-22/1222868927.PDF,False
601963,重庆银行,sse_main,bank,npl_ratio,numeric,not_found,False,not_found_missed,PDF anchor+digit found but extractor not_found,"不良贷款率 (%) 贷款金额 占比(%) 不良贷款 金额 不良贷款率 (%) 公司贷款－以摊余成本计量 制造业 31,345,400 7.15 685,568 2.19 27,598,449 7.07 857,770 3.11 批发和零售业 30,259,485 6.90 678,920 2.24 21,555,067...","不良贷款率 (%) 贷款金额 占比(%) 不良贷款 金额 不良贷款率 (%) 公司贷款－以摊余成本计量 制造业 31,345,400 7.15 685,568 2.19 27,598,449 7.07 857,770 3.11 批发和零售业 30,259,485 6.90 678,920 2.24 21,555,067 5.52 1,118,277 5.19 建筑业 24,890,411 5.6…",43,http://static.cninfo.com.cn/finalpage/2025-03-22/1222868927.PDF,False
601963,重庆银行,sse_main,bank,capital_adequacy_ratio,numeric,partial,False,partial,status=partial,资本充足率=8; 核心一级资本充足率=8; 一级资本充足率=8; 总额=7.44,资本充足率指标(%),17,http://static.cninfo.com.cn/finalpage/2025-03-22/1222868927.PDF,False
601963,重庆银行,sse_main,bank,provision_coverage_ratio,numeric,partial,False,partial,status=partial,拨备覆盖率=6; 总额=7.44,拨备覆盖率(6),17,http://static.cninfo.com.cn/finalpage/2025-03-22/1222868927.PDF,False
601963,重庆银行,sse_main,bank,regional_distribution,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '按地区分布情况 本集团 2024年 12月31日 2023年 12月31日 重庆市 334,655,355 302,355,279 陕西省 38,093,362...",按地区分布情况,236,http://static.cninfo.com.cn/finalpage/2025-03-22/1222868927.PDF,False
